MS,04,H0MS03049,,Shawn,O'Hara,"O'Hara, Shawn",REF
,,,,,,,
,,,,,,,
,,,,,,,PARTY KEY
,,,,,,,DEM = Democratic
,,,,,,,REP = Republican
,,,,,,,LIB = Libertarian
,,,,,,,REF = Reform
,,,,,,,VPA = Veterans Party of America
,,,,,,,IND = Independent
,,,,,,,
STATE ABBREVIATION,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,PARTY
,,,,,,,
MT,00,H6MT01095,,Denise,Juneau,"Juneau, Denise",DEM
MT,00,H4MT01041,(I),Ryan,Zinke,"Zinke, Ryan",REP
MT,00,H6MT00097,,Rick,Breckenridge,"Breckenridge, Rick",LIB
,,,,,,,
,,,,,,,
,,,,,,,PARTY KEY
,,,,,,,DEM = Democratic
,,,,,,,REP = Republican
,,,,,,,LIB = Libertarian
,,,,,,,
STATE ABBREVIATION,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,PARTY
,,,,,,,
NC,S,S6NC00274,,Kevin D.,Griffin,"Griffin, Kevin D.",DEM
NC,S,S4NC00238,,Ernest T.,Reeves,"Reeves, Ernest T.",DEM
NC,S,S6NC00282,,Chris,Rey,"Rey, Chris",DEM
NC,S,S6NC00266,,Deborah K.,Ross,"Ross, Deborah K.",DEM
NC,S,S4NC00147,,Greg,Brannon,"Brannon, Greg",REP
NC,S,S4NC00089,(I),Richard,Burr,"Burr, Richard",REP
NC,S,S6NC00308,,Larry,Holmquist,"Holmquist, Larry",REP
NC,S,S6NC00316,,Paul,Wright,"Wright, Paul",REP
NC,S,S2NC00257,,Sean,Haugh,"Haugh, Sean",LIB
,,,,,,,
NC,01,H4NC01046,(I),G. K.,Butterfield,"Butterfield, G. K.",DEM
NC,01,H6NC01108 ,,"H. Powell, Jr.",Dew,"Dew, H. Powell, Jr.",REP
NC,01,H6NC01116,,J.J.,Summerell,"Summerell, J.J.",LIB
,,,,,,,
NC,02,H6NC02163,,Elton R.,Brewington,"Brewington, Elton R.",DEM
NC,02,H6NC02171,,Steven E.,Hight,"Hight, Steven E.",DEM
NC,02,H6NC13046,,John P.,McNeil,"McNeil, John P.",DEM
NC,02,H4NC13058,,Ron,Sanyal,"Sanyal, Ron",DEM
NC,02,H6NC02155,,Jane,Watson,"Watson, Jane",DEM
NC,02,H6NC02148,,Greg,Brannon,"Brannon, Greg",REP
NC,02,H0NC02059,(I),Renee,Ellmers,"Ellmers, Renee",REP
NC,02,H2NC13110,(I),George,Holding,"Holding, George",REP
,,,,,,,
NC,03,H6NC03153,,David Allan,Hurst,"Hurst, David Allan",DEM
NC,03,H6NC03161,,Ernest T.,Reeves,"Reeves, Ernest T.",DEM
NC,03,H4NC03059,,Taylor,Griffin,"Griffin, Taylor",REP
NC,03,H2NC01081,(I),Walter B.,Jones,"Jones, Walter B.",REP
NC,03,H6NC03138,,Phil,Law,"Law, Phil",REP
,,,,,,,
NC,04,H6NC04037,(I),David,Price,"Price, David",DEM
NC,04,H6NC04151,,Sue,Googe,"Googe, Sue",REP
NC,04,H6NC04169,,Teiji,Kimball,"Kimball, Teiji",REP
,,,,,,,
NC,05,H4NC05245,,Josh,Brannon,"Brannon, Josh",DEM
NC,05,H6NC06131,,Jim,Roberts,"Roberts, Jim",DEM
NC,05,H6NC05125,,Charlie,Wallin,"Wallin, Charlie",DEM
NC,05,H6NC05117,,Pattie,Curran,"Curran, Pattie",REP
NC,05,H4NC05146,(I),Virginia,Foxx,"Foxx, Virginia",REP
,,,,,,,
NC,06,H6NC06099,,Pete,Glidewell,"Glidewell, Pete",DEM
NC,06,H6NC06107,,Chris,Hardin,"Hardin, Chris",REP
NC,06,H4NC06052,(I),B. Mark,Walker,"Walker, B. Mark",REP
,,,,,,,
NC,07,H4NC07100,,J. Wesley,Casteen,"Casteen, J. Wesley",DEM
NC,07,H2NC07096,(I),David,Rouzer,"Rouzer, David",REP
,,,,,,,
NC,08,H6NC08145,,Thomas,Mills,"Mills, Thomas",DEM
NC,08,H0NC08163,,Tim,D'Annunzio,"D'Annunzio, Tim",REP
NC,08,H2NC08185,(I),Richard,Hudson,"Hudson, Richard",REP
,,,,,,,
NC,09,H6NC09184,,Christian,Cano,"Cano, Christian",DEM
NC,09,H6NC09200,,Mark,Harris,"Harris, Mark",REP
NC,09,H6NC09192,,Todd,Johnson,"Johnson, Todd",REP
NC,09,H2NC09134,(I),Robert,Pittenger,"Pittenger, Robert",REP
,,,,,,,
NC,10,H6NC10158,,Andy,Millard,"Millard, Andy",DEM
NC,10,H6NC10166,,Jeffrey,Baker,"Baker, Jeffrey",REP
NC,10,H0NC10177,,Jeff,Gregory,"Gregory, Jeff",REP
NC,10,H4NC10047,(I),Patrick,McHenry,"McHenry, Patrick",REP
NC,10,H0NC01036,,"Albert Lee, Jr.",Wiley,"Wiley, Albert Lee, Jr.",REP
,,,,,,,
NC,11,H6NC11198,,Rick,Bryson,"Bryson, Rick",DEM
NC,11,H4NC11086,,Tom,Hill,"Hill, Tom",DEM
NC,11,H2NC11080,(I),Mark,Meadows,"Meadows, Mark",REP
,,,,,,,
NC,12,H4NC12100,(I),Alma,Adams,"Adams, Alma",DEM
NC,12,H6NC12055,,Tricia,Cotham,"Cotham, Tricia",DEM
NC,12,H6NC12063,,Carla D.,Cunningham,"Cunningham, Carla D.",DEM
NC,12,H4NC12084,,Malcolm,Graham,"Graham, Malcolm",DEM
NC,12,H4NC05260,,Gardenia,Henley,"Henley, Gardenia",DEM
NC,12,H6NC12071,,Rick,Miller,"Miller, Rick",DEM
NC,12,H4NC12068,,Rodney W.,Moore,"Moore, Rodney W.",DEM
NC,12,H6NC12030,,Ryan,Duffie,"Duffie, Ryan",REP
NC,12,H4NC12142,,Leon,Threatt,"Threatt, Leon",REP
NC,12,H6NC12089 ,,Paul,Wright,"Wright, Paul",REP
,,,,,,,
NC,13,H4NC06136,,Bruce,Davis,"Davis, Bruce",DEM
NC,13,H6NC13152,,Mazie,Ferguson,"Ferguson, Mazie",DEM
NC,13,H6NC13210,,Kevin D.,Griffin,"Griffin, Kevin D.",DEM
NC,13,H6NC13160 ,,Bob,Isner,"Isner, Bob",DEM
NC,13,H6NC03179,,Dan,Barrett,"Barrett, Dan",REP
NC,13,H6NC13087,,John,Blust,"Blust, John",REP
NC,13,H6NC13053,,Andrew C.,Brock,"Brock, Andrew C.",REP
NC,13,H6NC13129,,Ted,Budd,"Budd, Ted",REP
NC,13,H6NC02122,,Kay,Daly,"Daly, Kay",REP
NC,13,H6NC13111,,Kathy,Feather,"Feather, Kathy",REP
NC,13,H6NC13178,,Chad A.,Gant,"Gant, Chad A.",REP
NC,13,H6NC13095,,Hank,Henning,"Henning, Hank",REP
NC,13,H6NC13137,,Julia Craven,Howard,"Howard, Julia Craven",REP
NC,13,H6NC13079,,Matthew J.,McCall,"McCall, Matthew J.",REP
NC,13,H6NC13061,,Vernon,Robinson,"Robinson, Vernon",REP
NC,13,H6NC09176,,George,Rouco,"Rouco, George",REP
NC,13,H6NC13103,,Farren K. ,Shoaf,"Shoaf, Farren K. ",REP
NC,13,H6NC13186,,Jim,Snyder,"Snyder, Jim",REP
NC,13,H6NC13194 ,,David W. ,Thompson,"Thompson, David W. ",REP
NC,13,H6NC13145,,Jason A.,Walser,"Walser, Jason A.",REP
NC,13,H6NC13202,,Harry,Warren,"Warren, Harry",REP
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,PARTY KEY
,,,,,,,DEM = Democratic
,,,,,,,REP = Republican
,,,,,,,LIB= Libertarian
,,,,,,,
STATE ABBREVIATION,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,PARTY
,,,,,,,
ND,S,S6ND00108,,Eliot,Glassheim,"Glassheim, Eliot",DNL
ND,S,S0ND00093,(I),John,Hoeven,"Hoeven, John",REP
ND,S,S6ND00116,,Robert N.,Marquette,"Marquette, Robert N.",LIB
ND,S,S6ND00082,,,,"Germalic, James",IND
,,,,,,,
ND,00,H6ND01015,,Chase,Iron Eyes,"Iron Eyes, Chase",DNL
ND,00,H0ND01026,(I),Kevin,Cramer,"Cramer, Kevin",REP
ND,00,H4ND01028,,Jack,Seaman,"Seaman, Jack",LIB
,,,,,,,
,,,,,,,
,,,,,,,PARTY KEY
,,,,,,,DNL = Democratic-Nonpartisan League
,,,,,,,REP = Republican
,,,,,,,LIB = Libertarian
,,,,,,,IND = Independent
,,,,,,,
STATE ABBREVIATION,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,PARTY
,,,,,,,
NE,01,H6NE01119,(I),Daniel M.,Wik,"Wik, Daniel M.",DEM
NE,01,H4NE01064,,Jeff,Fortenberry,"Fortenberry, Jeff",REP
,,,,,,,
NE,02,H4NE02054,(I),Brad,Ashford,"Ashford, Brad",DEM
NE,02,H6NE02125,,Don,Bacon,"Bacon, Don",REP
NE,02,H8NE02204,,Steven,Laird,"Laird, Steven",LIB
,,,,,,,
NE,03,H6NE03115,(I),Adrian,Smith,"Smith, Adrian",REP
,,,,,,,
,,,,,,,PARTY KEY
,,,,,,,DEM = Democratic
,,,,,,,REP = Republican
,,,,,,,LIB = Libertarian
,,,,,,,
STATE ABBREVIATION,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,PARTY
,,,,,,,
NH,S,S6NH00091,,Maggie,Hassan,"Hassan, Maggie",DEM
NH,S,S0NH00235,(I),Kelly,Ayotte,"Ayotte, Kelly",REP
NH,S,S6NH00117,,Brian,Chabot,"Chabot, Brian",LIB
NH,S,S6NH00125,,Aaron,Day,"Day, Aaron",IND
,,,,,,,
NH,01,H6NH01230,(I),Carol ,Shea-Porter,"Shea-Porter, Carol ",DEM
NH,01,H0NH01217,,Frank,Guinta,"Guinta, Frank",REP
NH,01,H6NH01313,,Robert,Lombardo,"Lombardo, Robert",LIB
NH,01,H4NH01235,,Brendan,Kelly,"Kelly, Brendan",IND
NH,01,H6NH01271,,Shawn P.,O'Connor,"O'Connor, Shawn P.",IND
,,,,,,,
NH,02,H0NH02181,(I),Ann McLane,Kuster,"Kuster, Ann McLane",DEM
NH,02,H4NH02258,,Jim,Lawrence,"Lawrence, Jim",REP
NH,02,H6NH02246,,John J.,Babiarz,"Babiarz, John J.",IND
,,,,,,,
,,,,,,,
,,,,,,,PARTY KEY
,,,,,,,DEM = Democratic
,,,,,,,REP = Republican
,,,,,,,LIB = Libertarian
,,,,,,,IND = Independent
,,,,,,,
STATE ABBREVIATION,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,PARTY
,,,,,,,
NJ,01,H4NJ01084,(I),Donald W.,Norcross,"Norcross, Donald W.",DEM
NJ,01,H6NJ01204,,Bob,Patterson,"Patterson, Bob",REP
NJ,01,H6NJ01212,,"William F., IV",Sihr,"Sihr, William F., IV",LIB
NJ,01,H4NJ01159,,Michael ,Berman,"Berman, Michael ",AO
NJ,01,H4NJ01142,,Scot John,Tomaszewski,"Tomaszewski, Scot John",WDB
,,,,,,,
NJ,02,H4NJ02157,,David H.,Cole,"Cole, David H.",DEM
NJ,02,H2NJ02037,(I),Frank A.,LoBiondo,"LoBiondo, Frank A.",REP
NJ,02,H2NJ02177,,John,Ordille,"Ordille, John",LIB
NJ,02,H6NJ02186,,Eric,Beechwood,"Beechwood, Eric",PIP
NJ,02, H6NJ02210,,Steven,Fenichel,"Fenichel, Steven",RNN
NJ,02,H6NJ02202,,Gabriel Brian,Franco,"Franco, Gabriel Brian",FPR
NJ,02,H6NJ02194 ,,James,Keenan,"Keenan, James",MGW
,,,,,,,
NJ,03,H4NJ03163,,Frederick John,LaVergne,"LaVergne, Frederick John",DEM
NJ,03,H4NJ03130,(I),Tom,MacArthur,"MacArthur, Tom",REP
NJ,03,H6NJ03150,,"Lawrence W., Jr.",Berlinski,"Berlinski, Lawrence W., Jr.",CON
,,,,,,,
NJ,04,H6NJ04158,,Lorna,Phillipson,"Phillipson, Lorna",DEM
NJ,04,H8NJ04014,(I),Christopher H.,Smith,"Smith, Christopher H.",REP
NJ,04,H6NJ04174,,Jeremy,Marcus,"Marcus, Jeremy",LIB
NJ,04,H6NJ04182,,Hank,Schroeder,"Schroeder, Hank",EG
,,,,,,,
NJ,05,H6NJ05171,,Joshua S.,Gottheimer,"Gottheimer, Joshua S.",DEM
NJ,05,H8NJ05052,(I),Scott,Garrett,"Garrett, Scott",REP
NJ,05,H6NJ05205,,Claudio,Belusic,"Belusic, Claudio",LIB
,,,,,,,
NJ,06,H8NJ03073,(I),"Frank, Jr.",Pallone,"Pallone, Frank, Jr.",DEM
NJ,06,H6NJ06229,,Brent,Sonnek-Schmelz,"Sonnek-Schmelz, Brent",REP
NJ,06,H6NJ06237,,Rajit B.,Malliah,"Malliah, Rajit B.",GRE
NJ,06,H6NJ06245,,Judith ,Shamy,"Shamy, Judith ",LIB
,,,,,,,
NJ,07,H6NJ07151,,Peter,Jacob,"Jacob, Peter",DEM
NJ,07,H6NJ12136,(I),Leonard,Lance,"Lance, Leonard",REP
NJ,07,H6NJ07185,,"Arthur T., Jr.",Haussmann,"Haussmann, Arthur T., Jr.",CON
NJ,07,H6NJ07193,,Dan,O'Neill,"O'Neill, Dan",LIB
,,,,,,,
NJ,08,H6NJ13191,(I),Albio,Sires,"Sires, Albio",DEM
NJ,08,H6NJ08167,,Agha,Khan,"Khan, Agha",REP
NJ,08,H6NJ08175 ,,Dan,Delaney,"Delaney, Dan",LIB
NJ,08,H2NJ08224,,Pablo ,Olivera,"Olivera, Pablo ",WUA
,,,,,,,
NJ,09,H6NJ08118,(I),"Bill, Jr.",Pascrell,"Pascrell, Bill, Jr.",DEM
NJ,09,H6NJ09231,,Hector L.,Castillo,"Castillo, Hector L.",REP
NJ,09,H6NJ09256,,Diego,Rivera,"Rivera, Diego",LIB
NJ,09,H6NJ09249,,Jeff,Boss,"Boss, Jeff",NSA
,,,,,,,
NJ,10,H2NJ10154,(I),"Donald M., Jr.",Payne,"Payne, Donald M., Jr.",DEM
NJ,10,H0NJ10133,,David H.,Pinckney,"Pinckney, David H.",REP
NJ,10,H4NJ10085,,Aaron Walter,Fraser,"Fraser, Aaron Walter",NBP
NJ,10,H0NJ10182,,Joanne,Miller,"Miller, Joanne",WOP
,,,,,,,
NJ,11,H6NJ11138,,Joseph M.,Wenzel,"Wenzel, Joseph M.",DEM
NJ,11,H2NJ05014,(I),Rodney P.,Frelinghuysen,"Frelinghuysen, Rodney P.",REP
NJ,11,H6NJ11161,,Jeff,Hetrick,"Hetrick, Jeff",LIB
NJ,11,H6NJ11153,,Thomas,Depasquale,"Depasquale, Thomas",FI
,,,,,,,
NJ,12,H4NJ12149,(I),Bonnie Watson,Coleman,"Coleman, Bonnie Watson",DEM
NJ,12,H6NJ12201,,Steven J.,Uccio,"Uccio, Steven J.",REP
NJ,12,H8NJ04154,,Steven  ,Welzer,"Welzer, Steven  ",GRE
NJ,12,H6NJ12219,,Thomas ,Fitzpatrick,"Fitzpatrick, Thomas ",LIB
NJ,12, H6NJ12227,,Michael R.,Bollentin,"Bollentin, Michael R.",WTP
NJ,12,H2NJ03191,,R. Edward,Forchion,"Forchion, R. Edward",LMP
NJ,12,H6NJ12235,,Robert,Shapiro,"Shapiro, Robert",TED
,,,,,,,
,,,,,,,
,,,,,,,PARTY KEY
,,,,,,,DEM = Democratic
,,,,,,,AO = Americanindependents.org
,,,,,,,CON = Constitution
,,,,,,,CRV = Conservative
,,,,,,,EG = Economic Growth
,,,,,,,FI = Financial Independence
,,,,,,,FPR = For Political Revolution
,,,,,,,GRE = Green
,,,,,,,LIB = Libertarian
,,,,,,,LMP = Legalize Marijuana Party
,,,,,,,MGW = Make Government Work
,,,,,,,NBP = New Beginning's
,,,,,,,NSA = NSA Did 911
,,,,,,,PIP = People's Independent Progressive
,,,,,,,REP = Republican
,,,,,,,RNN = Representing the 99%
,,,,,,,TED = Teddy Roosevelt Progressive
,,,,,,,WDB = We Deserve Better
,,,,,,,WOP = Women of Power
,,,,,,,WTP = We the People
,,,,,,,WUA = Wake Up America
,,,,,,,
STATE ABBREVIATION,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,PARTY
,,,,,,,
NM,01,H8NM01257,(I),Michelle,Lujan Grisham,"Lujan Grisham, Michelle",DEM
NM,01,H4NM01124,,Richard Gregory,Priem,"Priem, Richard Gregory",REP
,,,,,,,
NM,02,H6NM02101,,Merrie Lee,Soules,"Soules, Merrie Lee",DEM
NM,02,H2NM02126 ,(I),Steve,Pearce,"Pearce, Steve",REP
NM,02,H4NM02080,,Jack A.,McGrann,"McGrann, Jack A.",W
,,,,,,,
NM,03,H8NM03196,(I),Ben R,Lujan,"Lujan, Ben R",DEM
NM,03,H6NM03067 ,,Michael H.,Romero,"Romero, Michael H.",REP
,,,,,,,
,,,,,,,
,,,,,,,PARTY KEY
,,,,,,,DEM = Democratic
,,,,,,,REP = Republican
,,,,,,,W = Write-In Candidate (Not on Ballot)
,,,,,,,
STATE ABBREVIATION,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,PARTY
,,,,,,,
NV,S,S6NV00200,,Catherine,Cortez Masto,"Cortez Masto, Catherine",DEM
NV,S,S6NV00218,,Joe,Heck,"Heck, Joe",REP
NV,S,S6NV00242,,Tom,Jones,"Jones, Tom",IAP
NV,S,S6NV00259,,Tony,Gumina,"Gumina, Tony",NPY
NV,S,S6NV00317,,"Thomas ""Tom""",Sawyer,"Sawyer, Thomas ""Tom""",NPY
NV,S,S6NV00341,,Jarrod M.,Williams,"Williams, Jarrod M.",NPY
,,,,,,,
NV,01,H8NV03036,(I),Dina,Titus,"Titus, Dina",DEM
NV,01,H6NV01208,,Mary,Perry,"Perry, Mary",REP
NV,01,H4NV01187,,Kamau A. ,Bakari,"Bakari, Kamau A. ",IAP
NV,01,H6NV01232,,Reuben,D'Silva,"D'Silva, Reuben",NPY
,,,,,,,
NV,02,H6NV02248,,"H. D. ""Chip""",Evans,"Evans, H. D. ""Chip""",DEM
NV,02,H2NV02395,(I),Mark E.,Amodei,"Amodei, Mark E.",REP
NV,02,H8NV02079,,John H.,Everhart,"Everhart, John H.",IAP
NV,02,H6NV02263,,Drew ,Knight,"Knight, Drew ",NPY
,,,,,,,
NV,03,H6NV03139,,Jacky,Rosen,"Rosen, Jacky",DEM
NV,03,H2NV04045,,Danny,Tarkanian,"Tarkanian, Danny",REP
NV,03,H6NV03162,,Warren,Markowitz,"Markowitz, Warren",IAP
NV,03,H4NV03126,,David,Goossen,"Goossen, David",NPY
,,,,,,,
NV,04,H2NV00050,,Ruben,Kihuen,"Kihuen, Ruben",DEM
NV,04,H4NV04017,(I),Cresent,Hardy,"Hardy, Cresent",REP
NV,04,H6NV04103,,Mike ,Little,"Little, Mike ",IAP
NV,04,H4NV04058,,Steve,Brown,"Brown, Steve",LIB
,,,,,,,
,,,,,,,
,,,,,,,PARTY KEY
,,,,,,,DEM = Democratic
,,,,,,,REP = Republican
,,,,,,,IAP = Independent American Party
,,,,,,,LIB = Libertarian
,,,,,,,NPY = No Political Party
,,,,,,,
STATE ABBREVIATION,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,PARTY
,,,,,,,
NY,S,S8NY00082,(I),Charles E.,Schumer,"Schumer, Charles E.",DEM/IDP/WEP/WF
NY,S,S2NY00259,,Wendy,Long,"Long, Wendy",REP/CRV/REF
NY,S,S6NY00425,,Robin Laverne,Wilson,"Wilson, Robin Laverne",GRE
NY,S,S6NY00433,,Alex,Merced,"Merced, Alex",LIB
,,,,,,,
NY,01,H6NY01126,,Anna E.,Throne-Holst,"Throne-Holst, Anna E.",DEM/WEP/WF
NY,01,H8NY01148,(I),Lee M.,Zeldin,"Zeldin, Lee M.",REP/CRV/REF/IDP
,,,,,,,
NY,02,H6NY02124,,Du Wayne,Gregory,"Gregory, Du Wayne",DEM/IDP/WEP/WF
NY,02,H2NY03089,(I),Peter T. ,King,"King, Peter T. ",REP/CRV/REF/TRP
,,,,,,,
NY,03,H6NY03247,,Thomas R.,Suozzi,"Suozzi, Thomas R.",DEM
NY,03,H6NY03197,,Jack M.,Martins,"Martins, Jack M.",REP/REF/CRV
,,,,,,,
NY,04,H4NY04075,(I),Kathleen M.,Rice,"Rice, Kathleen M.",DEM/WEP
NY,04,H6NY03171,,David H.,Gurfein,"Gurfein, David H.",REP/CRV/REF/TRP
,,,,,,,
NY,05,H8NY06048,(I),Gregory W.,Meeks,"Meeks, Gregory W.",DEM/WEP
NY,05,H6NY05077,,Michael A.,O'Reilly,"O'Reilly, Michael A.",REP/CRV
NY,05,H6NY05085,,Frank,Francois,"Francois, Frank",GRE
,,,,,,,
NY,06,H2NY06116,(I),Grace ,Meng,"Meng, Grace ",DEM/WEP
NY,06,H6NY14236,,Danniel S.,Maio,"Maio, Danniel S.",REP/BLM/CRV
NY,06,H6NY06141,,Haris,Bhatti,"Bhatti, Haris",HBP
,,,,,,,
NY,07,H2NY00010,(I),Nydia M.,Velazquez,"Velazquez, Nydia M.",DEM/WEP
NY,07,H6NY12115,,Allan E.,Romaguera,"Romaguera, Allan E.",REP/CRV
,,,,,,,
NY,08,H2NY10092,(I),Hakeem S.,Jeffries,"Jeffries, Hakeem S.",DEM/WF
NY,08,H2NY09110,,Daniel J.,Cavanagh,"Cavanagh, Daniel J.",CRV
,,,,,,,
NY,09,H4NY11138,(I),Yvette D.,Clarke,"Clarke, Yvette D.",DEM/WF
NY,09,H2NY08120,,Alan,Bellone,"Bellone, Alan",CRV
,,,,,,,
NY,10,H2NY17071,(I),Jerrold L.,Nadler,"Nadler, Jerrold L.",DEM/WF/WEP
NY,10,H6NY10119,,Philip,Rosenthal,"Rosenthal, Philip",REP/CRV/IDP/SID
,,,,,,,
NY,11,H6NY11216,,Richard A.,Reichard,"Reichard, Richard A.",DEM
NY,11,H6NY11174,(I),Dan,Donovan,"Donovan, Dan",REP/CRV/IDP/REF
NY,11,H2NY13062,,Henry J.,Bardel,"Bardel, Henry J.",GRE
,,,,,,,
NY,12,H2NY14037,(I),Carolyn B.,Maloney,"Maloney, Carolyn B.",DEM/WF
NY,12,H6NY12149,,Robert,Ardini,"Ardini, Robert",REP
,,,,,,,
NY,13,H2NY13096,,Adriano,Espaillat,"Espaillat, Adriano",DEM
NY,13,H6NY13154,,"Robert A., Jr.",Evans,"Evans, Robert A., Jr.",REP/IDP
NY,13,H4NY13076,,Daniel Vila,Rivera,"Rivera, Daniel Vila",GRE
NY,13,H6NY13170,,Scott Lloyd,Fenstermaker,"Fenstermaker, Scott Lloyd",TGP
,,,,,,,
NY,14,H8NY07046,(I),Joseph,Crowley,"Crowley, Joseph",DEM/WEP/WF
NY,14,H6NY14244,,Frank J.,Spotorno,"Spotorno, Frank J.",REP/CRV
,,,,,,,
NY,15,H0NY18065,(I),Jose E.,Serrano,"Serrano, Jose E.",DEM
NY,15,H6NY15142,,Alejandro,Vega,"Vega, Alejandro",REP
NY,15,H4NY15121,,Eduardo,Ramirez,"Ramirez, Eduardo",CRV
,,,,,,,
NY,16,H8NY19058,(I),Eliot L.,Engel,"Engel, Eliot L.",DEM/WEP/WF
NY,16,H6NY16132,,Derickson K.,Lawrence,"Lawrence, Derickson K.",PCC
,,,,,,,
NY,17,H8NY20056,(I),Nita M.,Lowey,"Lowey, Nita M.",DEM/WEP/WF
,,,,,,,
NY,18,H2NY22139,(I),Sean Patrick,Maloney,"Maloney, Sean Patrick",DEM/IDP/WEP/WF
NY,18,H6NY18203,,Phil,Oliva,"Oliva, Phil",REP/CRV/REF
,,,,,,,
NY,19,H6NY19243,,Zephyr,Teachout,"Teachout, Zephyr",DEM/WF
NY,19,H6NY19169,,John J.,Faso,"Faso, John J.",REP/CRV/IDP/REF
,,,,,,,
NY,20,H8NY21203,(I),Paul D.,Tonko,"Tonko, Paul D.",DEM/IDP/WEP/WF
NY,20,H6NY20209,,Francis J.,Vitollo,"Vitollo, Francis J.",REP/CRV/REF
,,,,,,,
NY,21,H6NY21132,,Mike,Derrick,"Derrick, Mike",DEM/WF
NY,21,H4NY21079,(I),Elise M.,Stefanik,"Stefanik, Elise M.",REP/CRV/IDP/REF
NY,21,H4NY21111,,Matthew J.,Funiciello,"Funiciello, Matthew J.",GRE
,,,,,,,
NY,22,H6NY22130,,Kim A.,Myers,"Myers, Kim A.",DEM/WF
NY,22,H4NY22051,,Claudia,Tenney,"Tenney, Claudia",REP/CRV
NY,22,H6NY22148,,Martin,Babinec,"Babinec, Martin",REF/UPJ
,,,,,,,
NY,23,H6NY23518,,John F.,Plumb,"Plumb, John F.",DEM/WF
NY,23,H0NY29054,(I),"Thomas W., II",Reed,"Reed, Thomas W., II",REP/CRV/REF/IDP
,,,,,,,
NY,24,H6NY24177,,Colleen,Deacon,"Deacon, Colleen",DEM/WF
NY,24,H4NY24073,(I),John M.,Katko,"Katko, John M.",REP/CRV/IDP/REF
,,,,,,,
NY,25,H6NY03031,(I),Louise M.,Slaughter,"Slaughter, Louise M.",DEM/WEP/WF
NY,25,H4NY29098,,Mark W.,Assini,"Assini, Mark W.",REP/CRV/IDP/REF
,,,,,,,
NY,26,H4NY27076,(I),Brian,Higgins,"Higgins, Brian",DEM/WEP/WF
NY,26,H6NY26115,,Shelly,Schratz,"Schratz, Shelly",REP/CRV
,,,,,,,
NY,27,H6NY27170,,Diana K.,Kastenbaum,"Kastenbaum, Diana K.",DEM
NY,27,H8NY29032,(I),Chris,Collins,"Collins, Chris",REP/CRV/IDP/REF
,,,,,,,
,,,,,,,
,,,,,,,PARTY KEY
,,,,,,,DEM = Democratic
,,,,,,,REP = Republican
,,,,,,,BLM = Blue Lives Matter
,,,,,,,CRV = Conservative
,,,,,,,GRE = Green
,,,,,,,HBP = Haris Bhatti
,,,,,,,IDP = Independence
,,,,,,,LIB = Libertarian
,,,,,,,PCC= People's Choice
,,,,,,,REF = Reform
,,,,,,,SID = Stop Iran Deal
,,,,,,,TGP = Transparent Government
,,,,,,,TRP = Tax Revolt
,,,,,,,UPJ = Upstate Jobs
,,,,,,,WEP = Women's Equality Party
,,,,,,,WF = Working Families
,,,,,,,
STATE ABBREVIATION,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,PARTY
,,,,,,,
OH,S,S6OH00254,,Ted,Strickland,"Strickland, Ted",DEM
OH,S,S0OH00133,(I),Rob,Portman,"Portman, Rob",REP
OH,S,S2OH00238,,Joseph R.,DeMare,"DeMare, Joseph R.",GRE
OH,S,S6OH00262,,Tom,Connors,"Connors, Tom",N
OH,S,S2OH0020,,Scott,Rupert,"Rupert, Scott",N
OH,S,S6OH00296,,James,Stahl,"Stahl, James",W
,,,,,,,
OH,01,H6OH01096 ,,Michele,Young,"Young, Michele",DEM
OH,01,H8OH01043,(I),Steve,Chabot,"Chabot, Steve",REP
OH,01,H6OH01104 ,,Sholom D.,Keller,"Keller, Sholom D.",W
OH,01,H6OH01112,,Kiumars G.,Kiani,"Kiani, Kiumars G.",W
,,,,,,,
OH,02,H8OH02074,,William R. ,Smith,"Smith, William R. ",DEM
OH,02,H2OH02085,(I),Brad ,Wenstrup,"Wenstrup, Brad ",REP
OH,02,H6OH02292,,Janet,Everhard,"Everhard, Janet",W
,,,,,,,
OH,03,H0OH15099,,John,Adams,"Adams, John",REP
OH,03,H2OH03125,(I),Joyce,Beatty,"Beatty, Joyce",DEM
,,,,,,,
OH,04,H4OH04046,,Janet,Garrett,"Garrett, Janet",DEM
